,000001,000002,000063,000069,000100,000157,000166,000301,000333,000338,000408,000425,000538,000568,000596,000617,000625,000651,000661,000708,000725,000733,000768,000776,000786,000792,000800,000858,000876,000877,000895,000938,000963,000977,000983,000999,001289,001979,002001,002007,002027,002049,002050,002074,002129,002142,002179,002180,002202,002230,002236,002241,002252,002271,002304,002311,002352,002371,002410,002415,002459,002460,002466,002475,002493,002555,002594,002601,002603,002648,002709,002714,002736,002812,002821,002841,002916,002920,002938,003816,300014,300015,300033,300059,300122,300124,300142,300223,300274,300308,300316,300347,300408,300413,300433,300450,300454,300496,300498,300628,300661,300750,300751,300759,300760,300763,300782,300896,300919,300957,300979,300999,301269,600000,600009,600010,600011,600015,600016,600018,600019,600023,600025,600028,600029,600030,600031,600036,600039,600048,600050,600061,600085,600089,600104,600111,600115,600132,600150,600176,600183,600188,600196,600219,600233,600276,600309,600332,600346,600362,600372,600406,600426,600436,600438,600460,600489,600515,600519,600547,600570,600584,600585,600588,600600,600606,600660,600674,600690,600732,600741,600745,600754,600760,600795,600803,600809,600837,600845,600875,600886,600887,600893,600900,600905,600918,600919,600926,600938,600941,600958,600989,600999,601006,601009,601012,601021,601059,601066,601088,601100,601111,601117,601138,601155,601166,601169,601186,601211,601225,601229,601236,601238,601288,601318,601319,601328,601336,601360,601377,601390,601398,601600,601601,601607,601615,601618,601628,601633,601658,601668,601669,601688,601689,601698,601699,601728,601766,601788,601799,601800,601808,601816,601818,601838,601857,601865,601868,601872,601877,601878,601881,601888,601898,601899,601901,601916,601919,601939,601985,601988,601989,601995,601998,603019,603195,603259,603260,603288,603290,603369,603392,603486,603501,603659,603799,603806,603833,603899,603986,603993,605117,605499,688008,688012,688036,688041,688065,688111,688126,688187,688223,688256,688271,688303,688363,688396,688561,688599,688981
000338,0,0,2,0,0,18,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,74,0,0,3,1,0,0,1,0,4,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,19,1,1,0,0,0,0,1,1,0,1,0,5,0,0,3,1,2,2,1,5,0,2,0,0,0,3,0,0,0,0,0,1,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,2,0,1,4,0,0,0,0,0,0,0,0,11,1,9,0,1,0,0,0,2,0,0,0,0,0,6,0,0,2,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,2,2,0,0,0,1,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
000408,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,304,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,32,0,4,0,4,0,0,0,3,0,1,0,0,1,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,2,5,0,2,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,2,0,4,0,0,4,1,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,6,0,0,1,11,5,1,0,1,2,1,0,0,0,0,10,12,0,0,0,0,0,0,1,0,4,7,0,0,3,0,1,0,0,1,0,2,0,4,1,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,3,199,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
000425,0,0,0,0,0,227,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000538,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,1,2,3,0,0,0,0,8,0,0,1,0,2,3,0,2,0,0,41,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,3,0,1,0,10,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,1,0,5,0,2,1,0,1,1,0,0,0,84,0,1,0,2,1,1,0,0,0,0,0,0,5,0,116,1,1,1,2,1,201,1,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,1,0,0,2,0,1,3,0,0,6,1,0,0,0,0,0,0,0,0,213,0,3,12,0,1,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2,0,1,0,5,1,1,0,0
000568,0,0,0,0,0,0,3,0,0,0,0,0,5,0,276,0,3,6,2,1,0,2,0,1,0,2,0,105,0,1,1,0,0,0,0,1,0,0,2,1,3,0,3,0,0,0,0,8,1,0,0,0,0,0,116,8,0,0,3,0,0,0,0,0,0,0,2,1,0,0,6,1,7,0,0,0,0,0,0,0,0,2,1,5,0,3,0,0,0,0,0,1,8,1,2,0,0,0,1,2,0,3,0,0,12,3,0,4,0,2,14,0,1,3,1,1,0,0,1,0,0,0,2,0,2,1,0,7,0,0,0,0,5,0,0,0,0,5,0,0,1,0,0,0,0,4,0,0,1,0,2,3,5,22,0,0,0,0,135,0,0,0,1,0,9,3,3,0,1,0,0,0,0,6,2,1,186,1,0,0,0,4,0,5,0,5,0,1,4,0,2,0,6,0,0,0,6,2,0,50,1,0,0,0,0,1,2,1,7,2,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,1,1,5,1,0,0,1,0,2,0,0,0,1,0,0,3,1,0,2,0,2,0,0,0,0,0,0,0,3,1,1,5,0,66,0,0,0,0,0,1,5,11,0,0,1,9,0,1,1,0,0,4,0,0,5,0,0,0,0,0,0,0,0
000596,1,1,0,0,0,0,0,0,0,0,0,0,0,276,0,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,196,3,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,1,10,0,1,0,0,6,0,0,0,0,5,2,0,0,0,0,0,0,1,0,2,0,0,0,0,3,7,0,0,0,0,232,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,13,0,1,1,7,0,0,1,0,0,0,1,0,0,0,0,8,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,1,2,0,0,1,0,0,1,4,0,1,0,1,0,7,0,170,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
000617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,4,1,0,0,0,0,2,38,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,11,0,0,6,1,0,0,1,6,0,0,0,3,6,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,2,1,10,14,0,1,0,21,0,14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
000625,0,0,2,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,2,1,0,1,1,0,0,36,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,5,0,1,0,0,1,14,1,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,20,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,2,1,2,0,0,0,1,0,1,1,0,0,1,0,0,0,31,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,2,1,0,2,0,0,0,15,0,0,2,0,0,1,2,0,1,0,0,1,0,0,10,0,0,0,0,0,0,3,0,0,0,0,6,4,0,2,0,2,7,0,0,0,0,3,0,0,0,38,0,0,0,2,5,0,3,2,4,0,1,0,0,0,4,38,2,0,0,1,3,3,0,0,1,3,42,1,0,0,3,2,1,0,3,2,0,0,1,0,0,1,0,0,0,0,3,4,0,5,4,2,0,0,0,0,4,0,1,0,0,1,1,0,2,0,0,0,4,0,0,2,0,3,0,3,0,5,0,0,1,0,0,0,0,1,0
000651,2,9,1,0,0,11,52,0,345,1,0,0,1,6,0,0,1,0,4,2,1,0,0,0,2,0,0,1,2,0,3,0,1,0,0,0,0,0,4,0,4,3,8,0,0,0,0,2,1,0,0,0,2,1,4,12,1,2,0,1,0,0,0,1,1,0,12,4,0,0,0,2,2,0,1,7,5,0,1,1,1,1,1,1,0,0,0,1,2,0,1,0,2,1,1,3,0,0,1,1,0,1,1,0,2,0,0,1,1,0,2,1,0,0,2,3,1,3,0,1,4,0,0,0,3,0,0,13,2,1,1,1,0,0,1,0,2,0,1,1,15,7,0,0,0,0,8,2,3,1,0,1,2,4,1,0,0,1,8,1,0,0,12,0,0,3,14,0,278,0,5,1,0,1,0,0,1,3,0,1,1,8,1,14,2,1,1,0,2,0,0,1,0,62,3,5,0,2,2,8,4,2,1,0,1,0,7,3,4,1,9,0,0,0,14,0,2,1,1,4,0,0,0,4,3,2,0,0,0,5,0,0,0,2,1,1,0,9,0,21,0,1,0,2,1,0,1,0,0,11,0,0,3,0,0,0,1,1,1,0,1,0,1,2,0,43,2,0,2,1,1,0,0,1,0,0,0,1,6,0,0,0,3,0,0,1,3,3,0,0,0,3,0,1,2,1,0,9,0,0
000661,2,1,0,0,0,2,1,0,1,0,0,0,2,2,1,0,0,4,0,0,0,0,0,4,2,0,0,0,0,0,1,0,7,0,0,1,0,0,5,6,4,0,1,0,2,0,0,2,0,0,0,0,1,27,11,19,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,4,3,0,1,6,0,0,2,0,0,1,0,1,33,1,2,0,0,0,0,6,4,0,0,1,0,0,1,6,1,5,0,0,3,0,1,7,0,2,14,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,2,1,1,1,0,10,4,3,3,0,0,0,0,9,0,1,0,1,10,0,0,0,3,0,0,0,4,1,1,0,2,2,0,1,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,1,1,4,0,0,3,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,6,1,0,0,8,1,1,0,0,1,5,1,4,4,1,0,1,2,2,0,2,0,0,0,0,1,3,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,12,22,4,2,0,0,3,0,2,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
000708,4,2,3,1,2,34,3,7,0,1,1,7,3,1,0,1,2,2,0,0,0,3,0,14,4,4,0,0,0,0,0,0,0,2,1,6,0,1,0,0,28,2,0,2,2,0,2,0,0,0,0,1,0,7,0,0,8,6,0,1,1,1,6,0,16,2,28,0,0,6,3,1,19,3,1,1,1,0,0,0,5,0,6,11,0,0,0,0,3,1,0,0,2,0,0,0,0,0,8,1,0,26,0,0,3,0,0,5,0,0,0,0,0,0,3,39,15,0,1,0,172,0,0,1,0,6,29,5,3,2,2,0,0,0,0,1,1,1,0,4,5,1,0,1,2,1,6,3,12,1,0,0,8,0,4,0,1,0,5,8,1,0,1,0,2,1,0,0,0,0,2,3,0,2,1,0,1,7,1,1,0,6,1,7,0,2,0,1,12,3,15,3,2,0,0,7,0,0,2,13,0,0,0,1,0,3,0,0,4,5,0,0,0,2,6,0,0,0,1,0,0,2,2,0,0,3,0,1,1,0,1,1,3,0,0,0,2,2,4,0,1,0,0,0,3,1,1,0,0,1,3,3,6,0,16,3,0,1,0,1,0,0,3,2,0,1,2,6,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,0,0,3,1,4,2,0,1
